message_length,word_count,num_digits,num_uppercase,has_free,has_call,has_win,has_prize,has_txt,has_urgent,has_url,has_phone,exclamation_count,question_count,label
89,17,0,2,0,0,0,0,0,0,0,0,0,0,0
50,9,0,1,0,0,0,0,0,0,0,0,0,1,0
163,29,0,47,0,0,0,0,0,0,0,0,0,1,0
135,27,0,2,0,0,0,0,0,0,0,0,0,0,0
32,7,0,1,0,1,0,0,0,0,0,0,0,0,0
41,9,0,2,0,0,0,0,0,0,0,0,0,1,0
58,11,0,1,0,0,0,0,0,0,0,0,0,0,0
50,10,0,3,0,0,0,0,0,0,0,0,0,0,0
790,162,0,14,0,0,0,0,0,0,0,0,0,0,0
34,8,0,1,0,0,0,0,0,0,0,0,0,0,0
35,9,0,1,0,1,0,0,0,0,0,0,0,0,0
100,18,0,2,0,1,0,0,0,0,0,0,0,0,0
46,12,0,3,0,0,0,0,0,0,0,0,0,1,0
183,36,0,6,0,0,0,0,0,0,0,0,2,0,0
71,16,0,1,0,0,0,0,0,0,0,0,0,0,0
30,7,0,1,0,0,0,0,0,0,0,0,0,0,0
34,7,0,3,0,0,0,0,1,0,0,0,0,0,0
75,16,1,2,0,0,0,0,0,0,0,0,0,0,0
55,13,0,2,0,0,0,0,0,0,0,0,0,0,0
117,20,8,5,0,1,1,1,0,0,0,0,0,0,1
84,19,0,4,0,0,0,0,0,0,0,0,1,0,1
155,25,12,26,0,0,1,0,0,0,1,1,1,0,1
33,8,0,2,0,0,0,0,0,0,0,0,0,0,0
97,21,0,4,0,0,1,0,0,0,0,0,1,1,0
33,8,0,26,0,0,0,0,0,0,0,0,0,0,0
132,24,12,5,0,1,0,0,0,0,0,1,0,0,1
64,13,1,2,0,1,0,0,0,0,0,0,0,0,0
23,4,0,3,0,0,0,0,0,0,0,0,0,1,0
32,7,0,2,0,0,0,0,0,0,0,0,0,0,0
128,24,0,4,0,0,0,0,0,0,0,0,0,0,0
45,10,0,2,0,0,0,0,0,0,0,0,1,1,0
62,14,0,2,0,0,0,0,0,0,0,0,0,0,0
155,22,20,26,0,0,0,0,1,0,0,1,1,0,1
153,23,24,19,0,1,0,1,0,1,0,1,1,0,1
85,19,0,3,0,0,0,0,0,0,0,0,0,0,0
32,8,1,1,0,0,0,0,0,0,0,0,0,0,0
89,18,0,3,0,0,0,0,0,0,0,0,1,0,0
63,12,0,2,0,0,0,0,0,0,0,0,0,0,0
163,28,29,99,0,1,0,0,0,0,0,1,0,0,1
28,6,0,2,0,1,0,0,0,0,0,0,0,0,0
156,33,7,14,1,0,0,0,1,0,0,0,0,0,1
41,9,0,5,0,0,0,0,0,0,0,0,0,0,0
110,24,1,3,0,0,0,0,0,0,0,0,0,0,0
53,11,0,2,0,0,0,0,0,0,0,0,0,1,0
31,7,1,1,0,0,0,0,0,0,0,0,0,1,0
27,6,0,1,0,0,0,0,0,0,0,0,0,0,0
79,15,0,2,0,0,0,0,0,0,0,0,0,3,0
22,4,0,2,0,1,0,0,0,0,0,0,0,0,0
40,8,0,1,0,0,0,0,0,0,0,0,0,0,0
143,30,19,7,1,0,1,0,1,0,0,1,0,0,1
59,10,0,4,0,0,0,0,0,0,0,0,0,0,0
54,11,0,2,0,0,0,0,0,0,0,0,0,0,0
84,16,0,2,0,0,0,0,0,0,0,0,0,0,0
15,4,0,11,0,0,0,0,0,0,0,0,0,1,0
106,25,0,4,0,0,0,0,0,0,0,0,0,3,0
30,7,0,1,0,0,0,0,0,0,0,0,0,1,0
108,22,0,1,0,0,0,0,0,0,0,0,0,0,0
92,17,1,3,0,0,0,0,0,0,0,0,0,0,0
87,17,0,4,0,0,0,0,0,0,0,0,0,0,0
16,4,0,1,0,0,0,0,0,0,0,0,0,1,0
158,30,22,20,1,0,0,0,1,0,1,1,0,0,1
51,12,0,1,0,0,0,0,0,0,0,0,0,1,0
50,11,0,2,0,0,0,0,1,0,0,0,0,0,0
63,14,0,3,0,0,0,0,0,0,0,0,0,0,0
34,6,0,1,0,0,0,0,0,0,0,0,0,1,0
160,40,2,4,0,0,0,0,0,0,0,0,0,1,0
29,6,0,1,0,0,0,0,0,0,0,0,0,0,0
41,9,0,2,0,0,0,0,0,0,0,0,0,0,0
68,16,2,3,0,0,0,0,0,0,0,0,0,0,0
91,18,1,3,0,0,0,0,0,0,0,0,0,1,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
66,12,0,2,0,1,0,0,0,0,0,0,0,0,0
135,26,0,3,0,0,0,0,0,0,0,0,2,0,0
30,6,0,1,0,0,0,0,0,0,0,0,1,0,0
145,27,28,3,0,1,0,1,0,0,0,1,1,0,1
142,26,25,18,1,0,1,1,1,0,1,1,0,0,1
35,7,0,1,0,0,0,0,0,0,0,0,0,0,0
35,8,0,2,0,0,0,0,0,0,0,0,0,0,0
25,4,0,1,0,0,0,0,0,0,0,0,0,0,0
23,5,0,1,0,0,0,0,0,0,0,0,0,1,0
32,7,0,1,0,0,0,0,0,0,0,0,0,0,0
76,14,0,2,0,0,0,0,0,0,0,0,0,2,0
45,8,0,1,0,0,0,0,0,0,0,0,0,0,0
106,20,0,2,0,0,0,0,0,0,0,0,0,0,0
55,10,0,2,0,0,0,0,0,0,0,0,1,1,0
160,27,19,12,0,1,0,0,0,0,0,1,0,0,1
124,25,1,2,0,0,0,0,0,0,0,0,0,0,0
162,23,26,29,0,1,0,0,0,0,0,1,1,0,1
46,8,0,1,0,0,0,0,0,0,0,0,0,0,0
120,28,1,3,0,0,0,0,0,0,0,0,0,0,0
72,16,0,3,0,0,0,0,0,0,0,0,0,0,0
57,13,4,2,0,1,0,0,0,0,0,0,0,0,0
54,12,0,1,0,0,0,0,0,0,0,0,0,0,0
49,10,0,3,0,0,0,0,0,0,0,0,0,0,0
51,11,0,2,0,0,0,0,0,0,0,0,0,0,0
29,6,1,1,0,0,0,0,0,0,0,0,0,0,0
37,8,0,2,0,0,0,0,0,0,0,0,0,0,0
67,12,0,4,0,0,0,0,0,0,0,0,0,2,0
41,11,1,1,0,0,0,0,0,0,0,0,0,1,0
92,14,0,2,0,0,0,0,0,0,0,0,0,0,0
30,6,0,2,0,0,0,0,0,0,0,0,0,0,0
68,14,0,2,0,0,0,0,1,0,0,0,0,0,0
46,8,0,1,0,0,0,0,0,0,0,0,0,0,0
87,18,1,2,0,0,0,0,0,0,0,0,0,0,0
95,19,0,3,0,0,1,0,0,0,0,0,0,0,0
23,4,0,1,0,0,0,0,0,0,0,0,0,0,0
156,25,22,15,0,1,0,0,0,0,0,1,2,1,1
34,6,0,3,0,0,0,0,0,0,0,0,0,0,0
74,14,14,2,1,0,0,0,1,0,0,1,0,0,1
59,10,0,1,0,0,0,0,0,0,0,0,0,0,0
158,27,0,36,0,0,0,0,0,0,0,0,1,0,0
73,14,0,4,0,0,0,0,0,0,0,0,0,0,0
76,14,0,3,0,0,0,0,0,0,0,0,0,2,0
65,15,0,2,0,0,0,0,0,0,0,0,0,0,0
58,13,1,2,0,0,0,0,0,0,0,0,0,0,0
133,25,26,6,1,1,1,1,0,0,0,1,0,0,1
14,3,0,1,0,0,0,0,0,0,0,0,0,0,0
27,6,0,2,0,0,0,0,0,0,0,0,0,0,0
143,31,0,4,0,0,0,0,1,0,0,0,1,0,0
53,11,0,2,0,0,0,0,0,0,0,0,0,0,0
52,12,0,3,0,0,0,0,0,0,0,0,0,2,0
31,5,0,1,0,0,0,0,0,0,0,0,0,0,0
39,8,0,1,0,0,0,0,0,0,0,0,0,0,0
104,21,12,13,0,0,1,0,0,0,0,1,1,1,1
83,19,0,5,0,0,0,0,0,0,0,0,0,0,0
34,6,0,1,0,0,0,0,0,0,0,0,1,0,0
22,4,0,2,0,1,0,0,0,0,0,0,0,0,0
89,15,0,3,0,1,0,0,0,0,0,0,0,0,0
61,14,0,2,0,0,0,0,0,0,0,0,0,0,0
150,27,0,5,0,0,0,0,0,1,0,0,0,0,0
153,24,24,19,0,1,0,1,0,1,0,1,1,0,1
123,29,1,4,0,0,0,0,0,0,0,0,0,0,0
24,4,0,1,0,0,0,0,0,0,0,0,0,0,0
32,3,0,1,0,1,0,0,0,0,0,0,0,0,0
22,4,0,2,0,1,0,0,0,0,0,0,0,0,0
49,10,0,2,0,0,0,0,0,0,0,0,0,0,0
108,24,0,85,0,0,0,0,0,0,0,0,0,0,0
119,24,0,15,0,0,0,0,0,0,0,0,1,1,0
129,18,20,3,1,0,0,0,1,0,0,1,0,0,1
34,9,0,1,0,0,0,0,0,0,0,0,0,0,0
38,6,0,1,0,0,0,0,0,0,0,0,0,1,0
26,6,0,1,0,0,0,0,0,0,0,0,0,0,0
32,8,0,2,0,0,0,0,0,0,0,0,0,0,0
31,7,1,23,0,0,0,0,0,0,0,0,0,0,0
117,27,0,4,0,0,0,0,0,0,0,0,0,0,0
45,9,0,5,0,0,0,0,0,0,0,0,0,1,0
55,14,2,2,0,0,0,0,0,0,0,0,0,0,0
38,7,0,1,0,0,0,0,0,0,0,0,0,0,0
143,28,0,9,1,0,0,0,0,0,0,0,1,0,1
80,13,0,1,0,0,0,0,0,0,0,0,0,0,0
54,8,0,8,0,0,0,0,0,0,0,0,0,0,0
62,11,0,2,0,0,0,0,0,0,0,0,0,0,0
52,9,1,2,0,0,0,0,0,0,0,0,0,0,0
81,16,2,2,0,0,0,0,0,0,0,0,0,0,0
36,6,0,1,0,0,0,0,0,0,0,0,0,0,0
431,89,0,8,0,0,0,0,0,0,0,0,0,0,0
62,14,0,3,0,0,0,0,0,0,0,0,0,0,0
375,68,1,15,0,0,1,0,0,0,0,0,0,2,0
160,25,0,17,0,0,0,0,0,0,0,0,0,0,0
120,20,19,19,1,1,0,1,0,0,0,1,2,0,1
52,6,0,1,0,0,0,0,0,0,0,0,0,1,0
138,34,2,4,0,0,0,0,0,0,0,0,2,0,0
42,7,0,1,0,0,0,0,0,0,0,0,0,1,0
63,14,0,2,0,0,1,0,0,0,0,0,0,0,0
22,6,0,1,0,0,0,0,0,0,0,0,0,0,0
38,8,2,1,0,0,0,0,0,0,0,0,0,0,0
50,10,1,1,0,0,0,0,0,0,0,0,0,0,0
83,16,0,2,0,0,0,0,0,0,0,0,0,0,0
158,22,14,21,0,0,1,0,1,0,1,1,0,0,1
84,17,0,1,0,0,0,0,0,0,0,0,0,1,0
39,8,0,2,0,0,0,0,0,0,0,0,0,1,0
76,13,0,3,0,0,0,0,0,0,0,0,1,0,0
53,12,0,1,0,0,0,0,0,0,0,0,0,0,0
94,20,3,1,0,0,0,0,0,0,0,0,1,0,0
38,8,1,1,0,0,0,0,0,0,0,0,0,0,0
38,7,0,1,0,0,0,0,0,0,0,0,0,0,0
75,17,0,1,0,0,0,0,0,0,0,0,0,1,0
62,14,0,3,0,0,0,0,0,0,0,0,0,0,0
59,12,0,2,0,0,0,0,0,0,0,0,0,0,0
23,6,0,18,0,0,0,0,0,0,0,0,0,0,0
37,6,0,1,0,0,0,0,0,0,0,0,0,0,0
45,7,0,1,0,0,0,0,0,0,0,0,0,0,0
51,10,0,1,0,0,0,0,0,0,0,0,0,0,0
24,5,0,1,0,0,0,0,0,0,0,0,0,0,0
43,10,0,1,0,0,0,0,0,0,0,0,0,1,0
123,24,1,2,0,0,0,0,0,0,0,0,0,0,0
43,8,0,1,0,0,0,0,0,0,0,0,0,0,0
36,7,0,2,0,0,0,0,0,0,0,0,0,1,0
46,10,1,1,0,0,0,0,0,0,0,0,0,0,0
155,26,16,9,1,1,0,0,1,0,0,1,1,1,1
35,10,0,1,0,0,0,0,0,0,0,0,0,0,0
59,10,0,3,0,0,0,0,0,0,0,0,0,0,0
32,7,0,2,0,0,0,0,0,0,0,0,0,0,0
50,12,0,3,0,1,0,0,0,0,0,0,0,0,0
27,7,0,1,0,0,0,0,0,0,0,0,0,0,0
40,7,1,1,0,0,0,0,0,0,0,0,0,0,0
37,8,0,2,0,0,0,0,0,0,0,0,0,1,0
84,21,1,2,0,0,0,0,0,0,0,0,0,0,0
152,26,21,17,0,1,0,0,0,0,0,1,2,0,1
125,30,4,3,0,1,0,0,0,0,0,0,0,0,0
45,12,0,1,0,0,0,0,0,0,0,0,0,0,0
32,7,0,2,0,0,0,0,0,0,0,0,0,0,0
52,10,0,1,0,0,0,0,0,0,0,0,0,0,0
39,8,0,1,0,0,0,0,0,0,0,0,0,0,0
32,7,0,2,0,0,0,0,0,0,0,0,0,0,0
52,11,0,2,0,0,0,0,0,0,0,0,0,0,0
40,8,0,3,0,0,0,0,0,0,0,0,0,0,0
96,26,0,9,0,0,0,0,0,0,0,0,5,0,0
31,5,0,1,0,0,0,0,0,0,0,0,0,1,0
159,26,28,29,0,1,1,1,0,1,0,1,4,0,1
276,60,0,11,0,0,0,0,0,0,0,0,1,0,0
51,10,0,2,0,0,0,0,0,0,0,0,0,0,0
26,5,0,2,0,0,0,0,0,0,0,0,0,0,0
36,7,0,1,0,0,0,0,0,0,0,0,0,0,0
99,19,0,2,0,0,0,0,0,0,0,0,0,0,0
162,23,19,66,0,0,0,0,0,0,1,1,0,0,1
149,30,4,23,0,0,0,0,1,0,0,0,1,0,1
44,6,0,3,0,0,0,0,0,0,0,0,0,0,0
23,4,0,1,0,0,1,0,0,0,0,0,0,0,0
161,28,23,23,1,0,0,0,1,0,1,1,1,0,1
63,12,0,3,0,0,0,0,0,0,0,0,0,0,0
60,11,0,2,0,0,0,0,0,0,0,0,0,0,0
41,8,0,2,0,0,0,0,0,0,0,0,0,0,0
133,28,4,4,0,0,0,0,0,0,0,0,1,0,0
30,3,5,10,1,0,0,0,0,0,0,1,1,0,1
27,7,0,1,0,0,0,0,0,0,0,0,0,0,0
42,9,0,2,0,0,0,0,0,0,0,0,0,0,0
40,7,0,2,0,0,0,0,0,0,0,0,0,0,0
17,3,0,1,0,0,0,0,0,0,0,0,0,0,0
81,15,0,1,0,0,0,0,0,0,0,0,0,0,0
38,8,0,2,0,0,0,0,0,0,0,0,0,0,0
48,11,0,2,0,0,0,0,0,0,0,0,0,0,0
35,8,0,1,0,0,1,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,0,0,0,0,0,0,0,0
156,28,16,32,0,0,0,0,1,0,0,1,3,0,1
363,72,0,5,0,1,0,0,0,0,0,0,0,0,0
40,7,0,1,0,0,1,0,0,0,0,0,0,0,0
47,9,0,2,0,0,0,1,1,0,0,0,0,0,0
154,31,0,4,0,0,0,0,0,0,0,0,0,0,0
161,27,18,22,0,0,0,0,1,0,0,1,4,0,1
144,20,34,16,0,1,0,0,0,0,0,1,1,0,1
31,6,0,1,0,0,0,0,0,0,0,0,0,1,0
11,2,0,1,0,0,0,0,0,0,0,0,0,0,0
44,10,0,1,0,0,0,0,0,0,0,0,0,0,0
88,18,2,3,0,0,0,0,0,0,0,0,0,1,0
159,23,16,24,0,0,0,0,1,0,1,1,0,0,1
47,8,0,3,0,0,0,0,0,0,0,0,0,0,0
64,15,3,3,0,0,0,0,0,0,0,0,0,1,0
24,3,0,1,0,0,0,0,0,0,0,0,0,0,0
95,18,0,2,0,0,0,0,0,0,0,0,0,0,0
134,25,0,2,0,0,0,0,0,0,0,0,0,0,0
23,6,0,1,0,0,0,0,0,0,0,0,0,1,0
32,7,0,2,0,0,0,0,0,0,0,0,0,0,0
175,38,0,3,0,0,0,0,0,0,0,0,1,1,0
155,26,21,17,1,0,0,0,1,0,0,1,2,0,1
38,8,0,1,0,0,0,0,0,0,0,0,0,0,0
35,7,0,1,0,0,0,0,0,0,0,0,0,0,0
147,32,2,3,0,0,0,0,0,0,0,0,0,0,0
159,28,23,3,0,1,1,1,0,0,0,1,0,0,1
51,10,0,2,0,0,0,0,0,0,0,0,0,0,0
161,29,3,18,0,0,0,0,0,0,0,0,1,0,1
107,21,0,5,0,0,0,0,0,0,0,0,1,0,0
38,8,0,1,0,0,0,0,0,0,0,0,0,0,0
60,11,0,2,0,0,0,0,0,0,0,0,0,0,0
160,24,14,22,0,0,1,0,1,0,1,1,0,0,1
37,9,0,2,0,0,0,0,0,0,0,0,0,0,0
157,29,1,2,1,0,0,0,0,0,0,0,0,0,0
185,35,0,7,0,0,0,0,0,0,0,0,1,0,0
28,6,0,1,0,0,0,0,0,0,0,0,0,0,0
170,27,41,7,0,1,1,1,0,0,0,1,0,0,1
159,26,0,15,0,0,0,0,0,0,0,0,0,0,0
79,14,0,1,0,0,0,0,0,0,0,0,0,0,0
40,8,0,1,0,0,0,0,0,0,0,0,0,0,0
113,20,0,5,0,0,0,0,0,0,0,0,0,0,0
30,7,0,2,0,0,0,0,0,0,0,0,1,0,0
42,9,0,1,0,0,0,0,0,0,0,0,0,0,0
41,9,0,2,0,0,0,0,0,0,0,0,0,0,0
113,17,0,1,0,0,0,0,0,0,0,0,0,0,0
137,22,17,14,0,1,0,0,0,0,1,1,0,0,1
382,77,0,7,0,1,0,0,0,0,0,0,0,0,0
87,16,0,1,0,0,0,0,0,0,0,0,0,0,0
49,10,0,1,0,0,0,0,0,0,0,0,0,0,0
27,7,0,1,0,0,0,0,0,0,0,0,1,0,0
28,6,0,1,0,0,0,0,0,0,0,0,0,0,0
26,6,0,1,0,0,0,0,0,0,0,0,0,0,0
49,10,0,1,0,0,0,0,0,0,0,0,0,0,0
39,9,0,1,0,0,0,0,0,0,0,0,0,0,0
38,7,0,2,0,0,0,0,0,0,0,0,0,0,0
31,5,0,1,0,0,0,0,0,0,0,0,0,0,0
162,30,1,11,0,0,0,0,0,0,0,0,5,0,0
154,29,17,16,1,0,0,0,1,0,0,1,1,0,1
161,29,3,18,0,0,0,0,0,0,0,0,1,0,1
25,5,0,1,0,0,0,0,0,0,0,0,0,1,0
154,32,4,3,0,0,1,0,0,0,0,0,0,0,0
22,6,0,1,0,0,0,0,0,0,0,0,0,0,0
34,6,0,2,0,0,0,0,0,0,0,0,1,2,0
45,8,0,2,0,0,0,0,0,0,0,0,0,0,0
70,14,0,1,0,0,0,0,0,0,0,0,0,0,0
77,14,0,8,0,0,0,0,0,0,0,0,0,0,0
32,8,0,1,0,0,0,0,0,0,0,0,0,0,0
50,12,1,1,0,0,0,0,0,0,0,0,0,0,0
30,6,0,2,0,0,0,0,0,0,0,0,0,0,0
114,23,0,9,0,0,0,0,0,0,0,0,0,1,0
588,125,2,53,0,0,0,0,0,0,0,0,5,1,0
114,21,0,3,0,1,0,0,0,0,0,0,0,0,0
147,29,20,18,1,0,0,0,1,0,0,1,1,0,1
114,22,1,4,0,0,0,0,0,0,0,0,0,0,0
50,9,0,2,0,0,0,0,0,0,0,0,0,0,0
141,24,5,8,0,0,0,0,0,0,0,0,0,0,0
158,35,0,1,0,0,0,0,0,0,0,0,2,1,0
56,9,0,1,0,0,0,0,0,0,0,0,0,0,0
29,6,1,1,0,0,0,0,0,0,0,0,0,0,0
39,9,0,3,0,0,0,0,0,0,0,0,0,0,0
32,5,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,0,2,0,0,0,0,0,0,0,0,0,0,0
158,28,28,25,0,1,0,1,0,0,0,1,0,0,1
63,11,1,50,0,0,0,0,0,0,0,0,0,0,0
29,7,0,2,0,0,1,0,0,0,0,0,0,0,0
48,8,0,1,0,0,0,0,0,0,0,0,0,0,0
59,12,0,2,0,0,0,0,0,0,0,0,0,2,0
29,6,0,2,0,0,0,0,0,0,0,0,0,1,0
24,5,0,2,0,1,0,0,0,0,0,0,0,0,0
31,7,0,0,0,0,0,0,0,0,0,0,0,0,0
37,9,0,1,0,0,0,0,0,0,0,0,0,1,0
193,39,0,12,0,0,0,0,0,0,0,0,0,0,0
45,7,0,1,0,0,0,0,0,0,0,0,0,0,0
154,37,0,6,0,0,0,0,0,0,0,0,1,3,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
32,9,0,3,0,0,0,0,0,0,0,0,0,1,0
131,23,0,2,0,0,0,0,0,0,0,0,0,0,0
52,14,0,2,0,0,0,0,0,0,0,0,0,0,0
142,23,0,3,0,0,0,0,0,0,0,0,0,0,0
104,20,0,2,0,0,0,0,0,0,0,0,0,0,0
43,8,0,3,0,0,0,0,0,0,0,0,0,0,0
152,24,20,8,1,1,0,0,1,0,0,1,0,0,1
73,17,2,3,0,0,0,0,0,0,0,0,0,1,0
105,22,5,1,0,0,0,0,0,0,0,0,0,0,0
54,10,0,2,0,1,0,0,0,0,0,0,0,0,0
108,18,1,3,0,0,0,0,0,0,0,0,1,0,0
77,18,0,2,0,1,0,0,0,0,0,0,0,0,0
42,9,0,1,0,0,0,0,0,0,0,0,0,0,0
132,14,0,23,0,0,0,0,0,0,0,0,0,0,0
42,8,0,2,0,0,0,0,1,0,0,0,0,1,0
22,6,0,1,0,0,0,0,0,0,0,0,0,0,0
30,8,1,2,0,1,0,0,0,0,0,0,0,1,0
38,9,0,2,0,0,0,0,0,0,0,0,0,0,0
54,9,0,2,0,0,0,0,0,0,0,0,0,0,0
56,11,1,17,0,0,0,0,0,0,0,0,0,0,0
66,12,0,1,0,0,0,0,0,0,0,0,0,0,0
65,14,0,1,0,0,0,0,0,0,0,0,1,1,0
93,17,0,6,0,0,0,0,0,0,0,0,0,0,0
132,29,0,2,0,0,1,0,0,0,0,0,0,1,0
159,26,30,24,0,1,1,1,0,1,0,1,4,0,1
112,21,0,2,0,0,0,0,0,0,0,0,0,0,0
161,23,26,27,0,1,0,0,0,1,0,1,2,0,1
22,4,0,1,0,0,0,0,0,0,0,0,0,0,0
68,13,0,1,0,0,0,0,0,0,0,0,0,0,0
119,27,1,2,0,0,0,0,0,0,0,0,2,0,0
58,12,0,1,0,0,0,0,0,0,0,0,0,1,0
60,11,1,2,0,0,0,0,0,0,0,0,0,0,0
54,13,0,1,0,1,0,0,0,0,0,0,0,0,0
45,5,0,1,0,0,0,0,0,0,0,0,0,0,0
66,15,1,3,0,0,0,0,0,0,0,0,0,1,0
67,14,0,1,0,0,0,0,0,0,0,0,0,0,0
77,17,0,1,0,0,0,0,0,0,0,0,1,0,0
156,26,24,6,0,1,1,1,0,0,0,1,0,0,1
76,14,0,2,0,0,0,0,0,0,0,0,0,0,0
77,15,0,1,0,0,0,0,0,0,0,0,0,0,0
175,34,0,5,0,0,1,0,0,0,0,0,0,0,0
157,25,17,4,0,1,0,0,0,0,0,1,0,0,1
77,15,0,4,1,0,0,0,0,0,0,0,0,0,0
102,20,0,3,0,0,0,0,0,0,0,0,0,2,0
39,9,0,2,0,0,0,0,0,0,0,0,0,0,0
32,6,0,1,0,0,0,0,0,0,0,0,0,1,0
30,5,0,1,0,0,0,0,0,0,0,0,0,0,0
108,20,0,2,0,0,0,0,0,0,0,0,0,0,0
141,30,0,3,0,0,0,0,0,0,0,0,0,0,0
130,28,1,2,1,0,0,0,0,0,0,0,0,0,0
58,10,0,1,0,0,0,0,0,0,0,0,0,0,0
28,6,0,2,0,1,0,0,0,0,0,0,0,0,0
77,14,0,3,0,0,0,0,0,0,0,0,0,1,0
136,15,2,4,0,0,0,0,0,0,1,0,1,1,0
88,17,0,2,0,0,0,0,0,0,0,0,0,0,0
127,25,0,2,0,0,0,0,0,0,0,0,0,0,0
110,23,0,3,0,0,0,0,1,0,0,0,0,0,0
51,10,0,1,0,0,0,0,0,0,0,0,0,0,0
30,7,0,3,0,1,0,0,0,0,0,0,0,0,0
25,4,0,1,0,0,0,0,0,0,0,0,0,1,0
96,20,1,3,0,0,0,0,0,0,0,0,0,0,0
64,13,0,4,0,0,0,0,0,0,0,0,0,0,0
23,3,0,1,0,0,0,0,0,0,0,0,0,0,0
70,15,0,1,0,0,0,0,0,0,0,0,0,0,0
181,31,1,4,0,0,0,0,0,0,0,0,1,1,1
160,29,23,28,0,1,0,0,0,0,0,1,1,1,1
31,7,0,0,0,0,0,0,0,0,0,0,0,1,0
157,25,17,4,0,1,0,0,0,0,0,1,0,0,1
113,19,0,3,0,0,0,0,0,0,0,0,0,0,0
110,23,1,0,0,0,0,0,0,0,0,0,0,1,0
36,9,0,1,0,0,0,0,0,0,0,0,0,1,0
28,5,0,1,0,0,0,0,0,0,0,0,0,1,0
23,5,0,2,0,0,0,0,0,0,0,0,0,0,0
45,10,0,2,0,0,0,0,0,0,0,0,0,0,0
54,11,0,1,0,0,0,0,0,0,0,0,0,0,0
39,8,0,1,0,0,0,0,0,0,0,0,0,0,0
154,35,0,11,0,0,0,0,0,0,0,0,0,0,0
36,7,0,1,0,1,0,0,0,0,0,0,0,0,0
155,28,8,10,0,0,0,0,0,0,0,0,1,0,1
64,17,1,1,0,0,0,0,0,0,0,0,0,1,0
36,6,0,1,0,0,0,0,0,0,0,0,0,0,0
160,33,23,16,0,1,0,0,1,0,0,1,0,0,1
71,18,0,2,0,0,0,0,0,0,0,0,0,0,0
51,11,0,2,0,0,0,0,0,0,0,0,0,0,0
122,20,15,15,1,0,0,0,1,0,1,1,0,0,1
17,3,0,2,0,0,0,0,0,0,0,0,0,1,0
33,6,11,17,0,0,0,0,0,0,0,1,0,0,1
22,6,0,1,0,0,0,0,0,0,0,0,0,0,0
26,6,0,1,0,0,0,0,0,0,0,0,0,1,0
144,26,0,1,0,0,0,0,0,0,0,0,0,0,0
63,12,1,3,0,0,0,0,0,0,0,0,0,1,0
22,5,0,2,0,0,0,0,0,0,0,0,0,0,0
89,20,0,3,0,0,0,0,0,0,0,0,0,1,0
42,9,0,4,0,0,0,0,0,0,0,0,1,1,0
28,5,0,1,0,0,0,0,0,0,0,0,0,0,0
135,26,0,7,0,0,0,0,0,0,0,0,2,2,0
78,10,7,4,0,0,0,0,0,0,0,0,0,0,0
33,6,0,2,0,1,0,0,0,0,0,0,0,0,0
27,6,0,2,0,0,0,0,0,0,0,0,0,1,0
52,11,0,2,0,1,0,0,0,0,0,0,0,0,0
29,5,0,1,0,0,0,0,0,0,0,0,0,0,0
33,7,0,1,0,0,0,0,0,0,0,0,0,0,0
23,4,0,1,0,0,0,0,0,0,0,0,1,0,0
85,18,0,2,0,0,0,0,0,0,0,0,0,0,0
101,23,0,3,0,0,0,0,0,0,0,0,0,0,0
110,25,1,3,0,0,0,0,0,0,0,0,0,0,0
27,5,0,1,0,0,0,0,0,0,0,0,0,0,0
159,26,15,12,1,1,0,0,0,0,0,1,0,1,1
58,14,2,40,0,0,0,0,0,0,0,0,0,1,0
44,11,0,2,0,0,0,0,0,0,0,0,0,0,0
26,5,0,0,0,0,0,0,0,0,0,0,1,0,0
91,17,1,3,0,0,0,0,0,0,0,0,0,0,0
48,8,12,2,0,1,0,0,0,0,0,1,0,0,1
125,30,0,94,0,1,0,0,0,0,0,0,0,0,0
183,30,22,10,0,1,0,0,0,0,0,1,0,0,1
25,5,0,1,0,0,0,0,0,0,0,0,0,1,0
69,13,0,3,0,1,0,0,0,1,0,0,0,0,0
160,27,24,12,1,1,0,0,0,0,0,1,4,0,1
72,15,0,4,0,0,0,0,0,0,0,0,0,1,0
48,8,0,1,0,0,0,0,0,0,0,0,0,1,0
28,8,0,1,0,0,0,0,0,0,0,0,0,0,0
66,13,0,2,0,0,0,0,0,0,0,0,0,1,0
127,29,1,26,0,0,0,0,0,0,0,0,0,0,0
62,13,0,2,0,0,0,0,0,0,0,0,0,0,0
26,4,0,1,0,0,0,0,0,0,0,0,0,0,0
147,26,19,14,0,0,1,0,1,0,1,1,0,0,1
162,30,23,16,0,0,1,1,1,0,0,1,0,1,1
78,14,2,2,0,0,0,0,0,0,0,0,0,1,0
151,28,16,18,1,0,1,0,0,0,0,1,0,0,1
158,26,18,13,0,1,1,1,0,0,0,1,2,0,1
114,15,1,10,1,0,0,1,0,0,0,0,0,0,1
23,6,0,1,0,0,0,0,0,0,0,0,0,0,0
85,17,0,1,0,0,0,0,0,0,0,0,0,0,0
34,5,0,1,0,0,0,0,0,0,0,0,0,0,0
41,9,0,2,0,0,0,0,0,0,0,0,0,0,0
134,26,0,3,0,0,0,0,0,0,0,0,0,0,0
